time, NLat, ELon, eHgt
24.76, -60.08524144082351, 10.109026325488802, 10000.284191851853
24.78, -60.085282069585276, 10.109026327306474, 10000.28306241287
24.8, -60.085322698347035, 10.10902632911913, 10000.28193608881
24.82, -60.08536332710883, 10.10902633092677, 10000.280812874786
24.84, -60.08540395587064, 10.10902633272942, 10000.279692776385
24.86, -60.085444584632455, 10.109026334527039, 10000.27857579058
24.88, -60.085485213394286, 10.10902633631967, 10000.277461920166
24.900000000000002, -60.085525842156144, 10.109026338107274, 10000.276351161767
24.92, -60.08556647091801, 10.109026339889873, 10000.275243516313
24.94, -60.08560709967988, 10.10902634166746, 10000.274138985551
24.96, -60.085647728441764, 10.109026343440025, 10000.273037567153
24.98, -60.08568835720368, 10.109026345207612, 10000.271939264145
25.0, -60.085728985965595, 10.109026346970163, 10000.270844072686
25.02, -60.08576961472753, 10.109026348727705, 10000.269751994754
25.04, -60.08581024348948, 10.109026350480232, 10000.268663031864
25.060000000000002, -60.08585087225145, 10.109026352227756, 10000.267577181221
25.080000000000002, -60.085891501013414, 10.109026353970272, 10000.266494444339
25.1, -60.08593212977541, 10.10902635570778, 10000.265414820635
25.12, -60.08597275853742, 10.109026357440277, 10000.264338312787
25.14, -60.08601338729944, 10.109026359167737, 10000.263264916488
25.16, -60.08605401606148, 10.109026360890203, 10000.262194633484
25.18, -60.08609464482352, 10.109026362607677, 10000.261127463426
25.2, -60.08613527358559, 10.109026364320112, 10000.26006340899
25.22, -60.08617590234767, 10.109026366027555, 10000.25900246622
25.240000000000002, -60.08621653110976, 10.109026367729978, 10000.257944638375
25.26, -60.08625715987185, 10.109026369427411, 10000.256889922544
25.28, -60.086297788633985, 10.109026371119805, 10000.25583832094
25.3, -60.086338417396114, 10.109026372807191, 10000.254789833212
25.32, -60.08637904615825, 10.109026374489565, 10000.25374446041
25.34, -60.086419674920414, 10.109026376166959, 10000.252702197176
25.36, -60.08646030368259, 10.10902637783931, 10000.251663050032
25.38, -60.08650093244478, 10.109026379506645, 10000.2506270163
25.400000000000002, -60.08654156120698, 10.109026381168995, 10000.249594096793
25.42, -60.086582189969185, 10.109026382826325, 10000.248564288253
25.44, -60.08662281873142, 10.109026384478648, 10000.247537595802
25.46, -60.08666344749366, 10.109026386125956, 10000.246514015947
25.48, -60.086704076255906, 10.10902638776825, 10000.245493549039
25.5, -60.086744705018184, 10.109026389405534, 10000.244476196007
25.52, -60.086785333780455, 10.10902639103782, 10000.243461957085
25.54, -60.08682596254276, 10.109026392665085, 10000.24245083169
25.560000000000002, -60.08686659130507, 10.109026394287335, 10000.241442818893
25.580000000000002, -60.08690722006739, 10.109026395904582, 10000.240437920671
25.6, -60.0869478488297, 10.109026397516812, 10000.239436134696
25.62, -60.08698847759205, 10.109026399124035, 10000.238437463297
25.64, -60.08702910635442, 10.109026400726231, 10000.237441904144
25.66, -60.0870697351168, 10.109026402323435, 10000.236449459102
25.68, -60.087110363879184, 10.109026403915621, 10000.235460128635
25.7, -60.087150992641575, 10.109026405502819, 10000.234473910648
25.72, -60.08719162140399, 10.109026407084974, 10000.233490806655
25.740000000000002, -60.087232250166416, 10.109026408662153, 10000.232510815957
25.76, -60.08727287892885, 10.10902641023428, 10000.231533938437
25.78, -60.08731350769129, 10.109026411801425, 10000.230560175725
25.8, -60.08735413645377, 10.109026413363546, 10000.229589525028
25.82, -60.087394765216246, 10.109026414920645, 10000.22862198844
25.84, -60.08743539397873, 10.10902641647275, 10000.227657565149
25.86, -60.087476022741235, 10.109026418019843, 10000.226696255617
25.88, -60.08751665150375, 10.109026419561927, 10000.225738058914
25.900000000000002, -60.08755728026628, 10.109026421099, 10000.22478297702
25.92, -60.087597909028815, 10.109026422631066, 10000.223831008305
25.94, -60.087638537791356, 10.109026424158095, 10000.222882151254
25.96, -60.08767916655393, 10.10902642568014, 10000.221936410293
25.98, -60.08771979531651, 10.109026427197179, 10000.220993781695
26.0, -60.08776042407909, 10.109026428709202, 10000.220054266625
26.02, -60.0878010528417, 10.109026430216195, 10000.2191178652
26.04, -60.08784168160431, 10.109026431718204, 10000.218184576719
26.060000000000002, -60.08788231036692, 10.109026433215195, 10000.217254402116
26.080000000000002, -60.087922939129555, 10.109026434707161, 10000.216327341506
26.1, -60.08796356789221, 10.10902643619413, 10000.21540339361
26.12, -60.08800419665488, 10.109026437676075, 10000.214482560521
26.14, -60.088044825417555, 10.109026439153025, 10000.213564839913
26.16, -60.088085454180245, 10.109026440624953, 10000.21265023225
26.18, -60.08812608294294, 10.109026442091862, 10000.211738738348
26.2, -60.08816671170563, 10.10902644355378, 10000.210830360069
26.22, -60.088207340468365, 10.10902644501067, 10000.209925092524
26.240000000000002, -60.08824796923109, 10.109026446462561, 10000.20902294037
26.26, -60.088288597993845, 10.109026447909423, 10000.208123901044
26.28, -60.0883292267566, 10.109026449351306, 10000.207227974432
26.3, -60.08836985551937, 10.109026450788164, 10000.206335163093
26.32, -60.08841048428215, 10.10902645222, 10000.205445464468
26.34, -60.08845111304494, 10.109026453646843, 10000.20455887809
26.36, -60.08849174180774, 10.109026455068669, 10000.20367540617
26.38, -60.08853237057056, 10.109026456485486, 10000.202795048011
26.400000000000002, -60.088572999333394, 10.10902645789728, 10000.201917803613
26.42, -60.088613628096226, 10.109026459304056, 10000.201043672627
26.44, -60.08865425685907, 10.109026460705845, 10000.200172653655
26.46, -60.08869488562195, 10.109026462102634, 10000.199304749025
26.48, -60.08873551438481, 10.109026463494372, 10000.198439959437
26.5, -60.0887761431477, 10.10902646488113, 10000.197578281513
26.52, -60.08881677191059, 10.109026466262874, 10000.19671971805
26.54, -60.08885740067349, 10.109026467639598, 10000.19586426788
26.560000000000002, -60.08889802943641, 10.109026469011306, 10000.195011932054
26.580000000000002, -60.08893865819934, 10.109026470378017, 10000.194162708125
26.6, -60.088979286962285, 10.109026471739714, 10000.19331659982
26.62, -60.08901991572523, 10.109026473096389, 10000.192473602016
26.64, -60.089060544488206, 10.109026474448067, 10000.1916337203
26.66, -60.08910117325118, 10.109026475794725, 10000.190796951414
26.68, -60.089141802014154, 10.109026477136375, 10000.189963295823
26.7, -60.08918243077716, 10.109026478472998, 10000.189132753178
26.72, -60.08922305954016, 10.10902647980463, 10000.188305324875
26.740000000000002, -60.08926368830316, 10.109026481131279, 10000.187481009983
26.76, -60.089304317066194, 10.109026482452888, 10000.186659807921
26.78, -60.08934494582923, 10.109026483769465, 10000.185841719504
26.8, -60.089385574592285, 10.109026485081062, 10000.185026745079
26.82, -60.08942620335534, 10.109026486387629, 10000.184214885114
26.84, -60.08946683211841, 10.109026487689187, 10000.183406137978
26.86, -60.0895074608815, 10.109026488985752, 10000.182600503089
26.88, -60.08954808964459, 10.109026490277296, 10000.181797983008
26.900000000000002, -60.0895887184077, 10.109026491563831, 10000.180998576223
26.92, -60.0896293471708, 10.109026492845347, 10000.180202282383
26.94, -60.08966997593392, 10.109026494121851, 10000.179409103352
26.96, -60.08971060469705, 10.10902649539336, 10000.178619035636
26.98, -60.089751233460206, 10.109026496659846, 10000.177832082147
27.0, -60.08979186222335, 10.109026497921331, 10000.17704824428
27.02, -60.089832490986524, 10.10902649917779, 10000.176267517963
27.04, -60.08987311974969, 10.109026500429252, 10000.175489905872
27.060000000000002, -60.08991374851288, 10.109026501675688, 10000.17471540731
27.080000000000002, -60.089954377276065, 10.10902650291714, 10000.173944021808
27.1, -60.08999500603928, 10.109026504153567, 10000.1731757503
27.12, -60.0900356348025, 10.109026505384964, 10000.17241059104
27.14, -60.09007626356572, 10.109026506611364, 10000.171648546937
27.16, -60.09011689232895, 10.10902650783276, 10000.170889616013
27.18, -60.090157521092195, 10.109026509049166, 10000.170133797219
27.2, -60.09019814985546, 10.10902651026052, 10000.1693810937
27.22, -60.09023877861871, 10.109026511466904, 10000.168631502427
27.240000000000002, -60.090279407382, 10.109026512668235, 10000.167885025847
27.26, -60.09032003614527, 10.109026513864574, 10000.167141662561
27.28, -60.09036066490857, 10.109026515055904, 10000.166401411872
27.3, -60.09040129367187, 10.10902651624222, 10000.165664274478
27.32, -60.09044192243518, 10.109026517423516, 10000.164930252591
27.34, -60.090482551198505, 10.109026518599828, 10000.16419934167
27.36, -60.09052317996184, 10.109026519771112, 10000.163471545675
27.38, -60.09056380872517, 10.109026520937373, 10000.16274686344
27.400000000000002, -60.09060443748853, 10.10902652209866, 10000.1620252945
27.42, -60.09064506625189, 10.109026523254894, 10000.161306838505
27.44, -60.09068569501527, 10.109026524406133, 10000.16059149697
27.46, -60.09072632377865, 10.10902652555238, 10000.159879268147
27.48, -60.09076695254203, 10.10902652669359, 10000.159170152037
27.5, -60.090807581305434, 10.109026527829805, 10000.158464151085
27.52, -60.09084821006884, 10.10902652896101, 10000.157761263661
27.54, -60.09088883883225, 10.109026530087194, 10000.157061489415
27.560000000000002, -60.090929467595664, 10.10902653120837, 10000.156364828581
27.580000000000002, -60.09097009635911, 10.10902653232455, 10000.15567128011
27.6, -60.091010725122565, 10.109026533435694, 10000.154980846099
27.62, -60.091051353886016, 10.10902653454185, 10000.154293526197
27.64, -60.09109198264947, 10.109026535642979, 10000.15360931924
27.66, -60.09113261141295, 10.109026536739087, 10000.152928225929
27.68, -60.09117324017643, 10.109026537830202, 10000.15225024568
27.7, -60.091213868939924, 10.10902653891632, 10000.151575380121
27.72, -60.09125449770342, 10.109026539997403, 10000.150903626462
27.740000000000002, -60.09129512646692, 10.10902654107349, 10000.150234987494
27.76, -60.09133575523043, 10.109026542144562, 10000.149569462286
27.78, -60.09137638399397, 10.109026543210605, 10000.14890704921
27.8, -60.09141701275749, 10.109026544271668, 10000.148247749778
27.82, -60.09145764152103, 10.109026545327698, 10000.147591564339
27.84, -60.091498270284575, 10.109026546378724, 10000.146938493825
27.86, -60.091538899048146, 10.109026547424758, 10000.14628853451
27.88, -60.09157952781171, 10.109026548465764, 10000.145641690819
27.900000000000002, -60.091620156575274, 10.109026549501746, 10000.14499795821
27.92, -60.09166078533886, 10.10902655053272, 10000.14435734204
27.94, -60.09170141410245, 10.109026551558715, 10000.143719837535
27.96, -60.09174204286606, 10.109026552579655, 10000.143085446442
27.98, -60.09178267162967, 10.109026553595633, 10000.142454168992
28.0, -60.09182330039329, 10.109026554606567, 10000.141826005187
28.02, -60.09186392915691, 10.109026555612504, 10000.141200955492
28.04, -60.09190455792055, 10.1090265566134, 10000.14057901781
28.060000000000002, -60.091945186684185, 10.109026557609319, 10000.139960195404
28.080000000000002, -60.091985815447835, 10.109026558600219, 10000.139344484662
28.1, -60.09202644421149, 10.109026559586104, 10000.138731889427
28.12, -60.09206707297516, 10.109026560566983, 10000.138122407021
28.14, -60.09210770173884, 10.10902656154284, 10000.137516038027
28.16, -60.09214833050252, 10.10902656251369, 10000.136912781396
28.18, -60.092188959266196, 10.109026563479542, 10000.136312640156
28.2, -60.09222958802991, 10.109026564440375, 10000.135715611861
28.22, -60.09227021679361, 10.109026565396197, 10000.135121697094
28.240000000000002, -60.09231084555732, 10.109026566347016, 10000.134530894691
28.26, -60.092351474321035, 10.109026567292812, 10000.133943207213
28.28, -60.09239210308477, 10.1090265682336, 10000.133358632913
28.3, -60.092432731848504, 10.109026569169384, 10000.132777172374
28.32, -60.09247336061226, 10.10902657010015, 10000.132198823267
28.34, -60.092513989376, 10.109026571025899, 10000.131623590365
28.36, -60.092554618139765, 10.109026571946647, 10000.131051469594
28.38, -60.09259524690353, 10.109026572862392, 10000.130482462468
28.400000000000002, -60.0926358756673, 10.109026573773123, 10000.129916568869
28.42, -60.09267650443108, 10.109026574678838, 10000.129353788565
28.44, -60.09271713319487, 10.109026575579529, 10000.128794123186
28.46, -60.09275776195867, 10.109026576475225, 10000.128237571218
28.48, -60.092798390722464, 10.109026577365906, 10000.12768413045
28.5, -60.09283901948628, 10.109026578251575, 10000.127133804723
28.52, -60.0928796482501, 10.109026579132241, 10000.126586592873
