time, NLat, ELon, eHgt
1.5000000000000009,    10.03022463736694,   -60.05931731749273, 1872.3963356332388
1.520000000000001,    10.03022790311356,   -60.05930821486770, 1870.7002587370807
1.540000000000001,    10.03023117598180,   -60.05929911223763, 1869.004321352113
1.560000000000001,    10.03023445597164,   -60.05929000960255, 1867.3085234784521
1.580000000000001,    10.03023774308313,   -60.05928090696244, 1865.6128651157487
1.600000000000001,    10.03024103731619,   -60.05927180431732, 1863.917346264585
1.620000000000001,    10.03024433867092,   -60.05926270166717, 1862.2219669246115
1.640000000000001,    10.03024764714726,   -60.05925359901200, 1860.526727096294
1.660000000000001,    10.03025096274523,   -60.05924449635180, 1858.8316267802147
1.680000000000001,    10.03025428546484,   -60.05923539368659, 1857.1366659761406
1.700000000000001,    10.03025761530611,   -60.05922629101635, 1855.4418446833733
