Lat, Lon, H, AZmin, AZmean, AZmode, AZmax, AZdev, ELmin, ELmean, ELmode, ELmax, ELdev, Rmin, Rmean, Rmode, Rmax, Rdev
10.06,-60.18,1000.0,-4.208937522509615E-5,-1.6048308250304546E-7,6.803883456640847E-8,3.4732024416506135E-5,1.2010672570915497E-5,-2.4648568576202123E-5,-4.261143451239662E-7,-4.246496554394241E-7,2.5739094535737195E-5,8.79030051177131E-6,-3.7501771422103047,0.05545163818728301,0.10386299388483167,3.953235924243927,1.257279891303665
10.06,-60.17,1000.0,-4.4225689630472687E-5,-3.730472343832485E-7,-2.938476661995537E-7,3.795473063838983E-5,1.2425816453161854E-5,-2.668396959393249E-5,-4.1033382695676443E-7,-4.610507076119319E-7,2.6107865494506832E-5,8.645990627856002E-6,-3.959688694216311,-0.0061258822921660665,-0.01448254007846117,3.738811517134309,1.1931799535244978
10.06,-60.16,1000.0,-3.8940240871809806E-5,2.6955311378973185E-7,7.786765232609127E-8,4.162862934364853E-5,1.2019432621711261E-5,-2.3598000113977946E-5,2.6334496328605926E-7,3.4436454438013797E-7,2.833001867097451E-5,8.085811036321408E-6,-3.052355509251356,-0.009367497074417388,0.015177011489868164,4.4915404776111245,1.0881062448557985
10.06,-60.15,1000.0,-3.777615836142445E-5,-1.997094457406598E-7,-6.639285321519139E-7,4.584255315354113E-5,1.2385594670888904E-5,-2.3696239550563547E-5,-6.877535800865614E-9,3.585262786653942E-7,2.470546800137363E-5,7.567141701802776E-6,-3.639126385562122,0.033608544811606286,0.04836481437087059,3.2529459232464433,1.034304332793195
10.06,-60.14000000000001,1000.0,-4.5624035029945276E-5,-2.6572524800538597E-7,4.427053723610186E-7,4.520025178145204E-5,1.2608409735423535E-5,-2.3445306895908402E-5,-3.5700220188561823E-7,-1.288762521700626E-7,2.1805072222824684E-5,6.998898269215855E-6,-2.746012075804174,-0.029840480118989904,-0.06597076449543238,3.451371258124709,0.9832709312091372
10.06,-60.129999999999995,1000.0,-4.731961582571387E-5,7.80645024023303E-7,8.976102261470942E-7,4.253424484623736E-5,1.3026279644574573E-5,-2.097189374161701E-5,-2.776865586823192E-7,-2.983132141309852E-7,1.9127490981096784E-5,6.766955231442917E-6,-2.775177457369864,0.0094991238126533,-0.009294389747083187,3.2702573519200087,0.922831693464624
10.06,-60.11999999999999,1000.0,-4.6402575222259657E-5,-3.255651896072628E-8,-3.1562552571529068E-9,4.087133623542627E-5,1.371192872954316E-5,-1.8043396951550328E-5,-7.167298934851452E-8,8.574688709073186E-8,2.1573537516417218E-5,6.8094058822328565E-6,-2.6193222515285015,-0.009158724861219717,-0.007593237794935703,2.691524869762361,0.7672942067114499
10.06,-60.11,1000.0,-4.224930589380449E-5,-4.279303543520579E-8,6.052090828490009E-8,4.683727405918603E-5,1.3442677180055584E-5,-2.1146332170318693E-5,1.6181783859870067E-7,4.0693675429359644E-7,2.0084539951170655E-5,6.367190470678016E-6,-2.3104901062324643,2.0243397448201317E-4,0.01942565618082881,2.8831941494718194,0.715434818880091
10.06,-60.1,1000.0,-4.0013532367488835E-5,1.2590566749182184E-7,-1.5170396938657404E-7,3.92633311863122E-5,1.3858837402993255E-5,-1.835255058424412E-5,1.5817908372628468E-7,1.7264286250595617E-7,2.3623722073540243E-5,6.694846365042644E-6,-2.292441636323929,-0.0012748343860730926,0.013355134986341,2.2963243098929524,0.6909822494485474
10.06,-60.09,1000.0,-4.4237521805712277E-5,2.196676561050368E-7,7.643726052108946E-7,4.31411388213121E-5,1.3059545098070482E-5,-1.9581927434564328E-5,-1.384470936444121E-7,-8.629084197186998E-8,2.0895868645398608E-5,6.55901270576247E-6,-2.5102789225056767,-0.015516902901232256,-0.015377809293568134,2.3505948735401034,0.7168737434889689
10.06,-60.08,1000.0,-4.1286552776576E-5,3.4776309767892237E-7,6.753813508453277E-8,4.693951799250584E-5,1.1770213435477451E-5,-1.9160839090370807E-5,4.389822415574405E-9,4.532768910214813E-8,2.9660009138732235E-5,6.535002602834287E-6,-2.286832582205534,0.012282651185058101,-0.008605834562331438,2.675768369808793,0.7949789357648867
10.06,-60.06999999999999,1000.0,-3.188763117556448E-5,-1.6016337176514322E-8,5.679538839231668E-8,2.977847436635983E-5,1.0308029569258865E-5,-2.2920868153475382E-5,-2.2503834756160134E-7,-6.613679354172675E-8,2.062087194998341E-5,6.683197557531083E-6,-2.6846023304387927,-0.021823733489960483,-0.02989972848445177,2.507671727798879,0.8234151490085675
10.06,-60.06,1000.0,-2.879325941673727E-5,1.344231929367731E-7,2.60306216581796E-7,3.186330347570987E-5,9.432199433814548E-6,-1.8953416006661783E-5,-8.521255503213234E-8,1.4455146080116776E-7,2.2720396399278364E-5,6.9968360647272625E-6,-2.7380798617377877,0.002903961765580054,-0.00922611216083169,2.8930195569992065,0.8473223078536869
10.06,-60.05,1000.0,-2.407587613273421E-5,3.536010048765733E-8,-3.3473637861547445E-7,2.377610644366257E-5,8.185820321650431E-6,-1.9173641304659483E-5,-4.5545297223671696E-8,8.031075804382226E-12,2.358263771262692E-5,6.780261089037583E-6,-2.675907357595861,0.04773210795037462,0.03857310162857175,3.0959206894040108,0.869233912565527
10.06,-60.04,1000.0,-2.6565943445078233E-5,4.41863540716627E-7,4.423358479499484E-7,3.2075428553213214E-5,7.677615781341893E-6,-2.3140283659239813E-5,-1.1243780266845771E-8,-1.9871260137360736E-7,2.145648233586872E-5,6.711268856665144E-6,-3.023039639927447,-0.0034627673262733047,-0.0016335081309080124,2.8137877881526947,0.8955936780624779
10.06,-60.03,1000.0,-2.3093849912392272E-5,-3.3334501163384477E-7,-3.0105010484504646E-7,2.031258441448358E-5,7.380359340548161E-6,-2.067972776520488E-5,1.4944727030397172E-7,1.327385751315191E-7,2.0554216249024648E-5,6.7994805203538365E-6,-3.2293706219643354,-0.0397337831677871,0.004264041781425476,2.8607723778113723,0.8765309251930541
10.06,-60.02000000000001,1000.0,-2.1455366243650076E-5,-3.0598452563701414E-7,-2.829912504331844E-7,2.4446583717363524E-5,7.079231418920543E-6,-2.1142056070844184E-5,-7.452100566129764E-8,-1.1533450694489744E-7,2.123391140917974E-5,6.710622591173704E-6,-2.9556175395846367,0.026970704187638823,0.0548383672721684,3.5726305535063148,0.9782653443475525
10.06,-60.010000000000005,1000.0,-2.0075653219819856E-5,8.214951686902299E-8,2.76716809466393E-7,1.9502204771093545E-5,6.981336206435995E-6,-1.8453704844212382E-5,1.65751998896238E-7,-6.666788870957063E-8,1.8066874121758225E-5,6.484435889175915E-6,-3.30744466278702,-0.014389682424254474,0.010461211670190096,4.2598481476306915,0.9579986601083926
10.06,-60.0,1000.0,-3.410339334930512E-5,1.1890747418697297E-7,4.824638888401012E-7,2.3645581093134638E-5,7.060039189080514E-6,-2.23307628638425E-5,-7.024297163926429E-8,2.5858098162689913E-8,2.491008057825539E-5,6.649471689110184E-6,-2.752711516804993,0.012780797707848393,0.04047703975811601,2.791413380764425,0.9529520242170884
10.06,-59.99,1000.0,-2.4011995911621398E-5,-1.486916621829108E-8,1.5084945292898055E-7,2.0575325683225287E-5,7.0740153263241835E-6,-1.9259066266763547E-5,-1.3738076289071532E-7,9.582060145341131E-8,2.7173490287912827E-5,6.5423425433399066E-6,-2.808002053759992,0.04123407389782366,0.052889308892190456,2.7795764273032546,0.9406806137919997
10.06,-59.98,1000.0,-2.0500641304543876E-5,2.6208610381939224E-7,4.8969868160497754E-8,2.3235521746656218E-5,7.354759165885198E-6,-1.7819772922256227E-5,2.0741302340643418E-7,1.6575989081335507E-7,2.0710983673066785E-5,6.3392322631244E-6,-3.577320628799498,0.03715490808431034,0.028670751955360174,2.6618071794509888,0.9118746449550494
10.06,-59.97,1000.0,-2.1607432243442304E-5,1.5224771723330653E-8,-2.4335653492357778E-8,2.6723741979317595E-5,7.723006907082992E-6,-1.9048191728932018E-5,7.720890647322684E-8,-7.29597257609349E-8,1.8813183970678438E-5,6.192984154153414E-6,-2.921967249363661,-0.015152015441097563,-0.013010531663894653,3.1929395170882344,0.9151601998535148
10.06,-59.96000000000001,1000.0,-2.677335984913043E-5,-6.674749617019332E-8,3.2788871617839277E-7,3.1550503369892624E-5,8.222979878592726E-6,-1.9361043693266744E-5,6.310692291733351E-8,1.6427807614238787E-7,1.8259687636912325E-5,6.175390655631916E-6,-3.0902014672756195,-0.002028229234740376,-0.007823411840945482,3.1277970895171165,0.9050317933956515
10.06,-59.949999999999996,1000.0,-2.6703936182315147E-5,6.157046949084566E-7,6.843480382379141E-7,2.8319381879526873E-5,8.685651078766803E-6,-2.1609473365713505E-5,-7.142495485556903E-8,2.4550055238714563E-7,1.908111565751547E-5,6.18138054322747E-6,-2.9551867684349418,-3.09983268378915E-5,0.00940825417637825,2.712490824982524,0.8757579777583785
10.06,-59.93999999999999,1000.0,-3.1094824595179205E-5,-4.823281017785063E-7,2.6531814745212046E-7,2.9163563244338775E-5,9.845397292152293E-6,-1.9602045346900354E-5,-3.053505244654443E-8,9.807417628016069E-8,2.1857879036746297E-5,6.283254047019188E-6,-3.4459853814914823,0.004609959999098555,0.026040667667984962,2.8864731397479773,0.8754547078192547
10.06,-59.93,1000.0,-2.7879336439440294E-5,5.371856179881007E-7,2.4473275406222683E-7,3.413909766880607E-5,1.0899773760538694E-5,-1.9033144455504747E-5,6.935502779581269E-8,-6.096708138336737E-9,1.944854297109E-5,5.886841491669278E-6,-2.5804589558392763,-0.027311794161796465,-0.0667729307897389,2.8109583742916584,0.8021692315196312
10.06,-59.92,1000.0,-4.5538255766253144E-5,-1.9434121931727126E-7,1.1833036550612519E-7,4.526001065929819E-5,1.2839666354821872E-5,-2.0670564814806447E-5,-3.0139368676795687E-7,-2.829212089605626E-7,2.2846343851745665E-5,6.251836872995468E-6,-2.748073819093406,-0.012218967683613394,-0.025168081745505333,2.6840515499934554,0.779185199954028
10.06,-59.91,1000.0,-5.019967765473865E-5,-1.8808607391562634E-7,2.2993073445221057E-7,3.9730442815688605E-5,1.3617670781698485E-5,-2.3691626095945217E-5,1.3604836998970402E-7,1.7758908593679124E-7,1.929831320246489E-5,6.147505127143439E-6,-2.24373544100672,0.01207932015042782,0.012600140646100044,2.4460030244663358,0.7533538863369976
10.06,-59.9,1000.0,-4.01094944457725E-5,7.580801126838377E-8,-4.1085471025326115E-7,4.849289845676452E-5,1.373698325085056E-5,-2.4317738877566164E-5,-1.9944805806915156E-8,2.7886068454385793E-8,1.9539063102480547E-5,6.427721285447904E-6,-2.3414229955524206,8.686630856247159E-4,0.010389895644038916,2.4501677909865975,0.728023518968976
10.06,-59.89000000000001,1000.0,-4.7147368489319774E-5,-2.17323147757574E-7,1.274153182961868E-7,4.257460416212666E-5,1.3477135268767223E-5,-2.2216145738052084E-5,3.158718847234824E-7,6.023955809175696E-7,2.0185340489087267E-5,6.83859825441604E-6,-2.5360912373289466,0.012467761442065276,0.01834552502259612,2.6971492702141404,0.7566471158881769
10.06,-59.88,1000.0,-3.7373462205003705E-5,1.5985702741527436E-7,2.1904630109759182E-7,3.893348051953183E-5,1.2733721460184026E-5,-2.3170589027454724E-5,-1.6538422861201156E-7,-4.3882685485385764E-7,2.5338525952434132E-5,7.167781380335218E-6,-2.8439731812104583,-0.02405489488970476,-0.019111865665763617,3.405005338601768,0.8212372244333297
10.06,-59.87,1000.0,-3.599861548853056E-5,-5.256061717062697E-7,-1.0209623946266788E-6,3.2878539450997835E-5,1.2068388567774767E-5,-2.483085123516915E-5,-1.4728838270527608E-7,-1.3635688328461626E-7,2.4764334368154728E-5,7.546783285740268E-6,-2.7583156237378716,0.003411973426118605,0.030116180889308453,3.0459366096183658,0.8632816631916388
10.06,-59.86,1000.0,-3.4940238222702646E-5,-2.047548545114382E-7,-6.762046522723608E-7,3.712867525429431E-5,1.1680035233763537E-5,-2.535487495958222E-5,-3.741811297308589E-8,-2.2016355988307978E-7,2.6179819971883234E-5,8.351576489486035E-6,-2.9194648964330554,-0.04935541758686297,-0.11724874610081315,2.8613654477521777,0.9335205629174673
10.06,-59.85,1000.0,-4.867848328427016E-5,-2.7480162453575005E-7,-5.390265034321828E-7,3.473821930111143E-5,1.1372689788010369E-5,-2.6577255551329948E-5,3.0310537754708104E-8,-5.544526487932799E-7,3.5981150878772183E-5,8.43809208584172E-6,-2.8038906045258045,-0.05162095649447216,-0.056684418115764856,3.9580846801400185,1.0005707597315512
10.06,-59.84000000000001,1000.0,-3.784340369072936E-5,1.8115507166349825E-7,3.151043626026251E-7,3.53142177100807E-5,1.1196353147902405E-5,-2.7322102890137145E-5,3.104006331766695E-7,4.068356102004955E-7,2.8519587901287835E-5,8.69407226864427E-6,-3.698055751621723,0.027423752839676737,0.050246717408299446,3.4710604324936867,1.1185954114278356
10.06,-59.830000000000005,1000.0,-3.322101042257941E-5,6.371687616324474E-7,8.9358124899519E-7,3.655478887587549E-5,1.130284259389269E-5,-3.35391187222811E-5,-6.860339231694052E-9,1.3675231197440851E-7,2.6000671475845394E-5,8.98016390542047E-6,-4.068428913131356,0.00690261969622213,-0.008287615142762661,4.294863568618894,1.136111986078608
10.06,-59.81999999999999,1000.0,-3.4858380342228656E-5,4.3255851636558436E-7,9.647434051629489E-7,3.757486493949358E-5,1.1075495653934588E-5,-3.390061092345409E-5,-2.4503767074912784E-7,-1.819264064395476E-7,3.532643641612765E-5,9.926171604011967E-6,-3.75463246461004,0.04783358135167515,0.037331914994865656,4.065775557421148,1.2158478920460596
10.06,-59.81,1000.0,-3.1119009449298574E-5,-2.703458106578831E-7,-8.302961118644703E-7,3.6348787340045874E-5,1.1532070034883794E-5,-3.6305612676201804E-5,-5.081680548257875E-7,-5.7457471280830674E-8,3.3194159271277E-5,1.0133769251336818E-5,-4.7220654636621475,0.013235519929788797,0.015466318931430578,3.6495048301294446,1.3123165077286603
10.06,-59.8,1000.0,-4.405754105540893E-5,3.422840650912359E-8,2.251070330139271E-7,4.447752378400338E-5,1.1799976412845102E-5,-3.3507382538600083E-5,-4.135614651534736E-7,-9.673309278590558E-7,3.375009178629984E-5,1.0814812409007836E-5,-4.450898831710219,-0.04379373455792667,-0.03204629663378,4.247324959374964,1.3582155729229137
10.07,-60.199999999999996,1000.0,-3.704873260179653E-5,3.9285345220907664E-7,2.373076735118218E-7,3.487350180630955E-5,1.159511645971389E-5,-2.9405782294156246E-5,-2.3959993304402064E-8,-5.146181855653076E-7,3.0667373110970786E-5,1.0274375340020304E-5,-5.655231882818043,0.030305564240552446,0.02846996020525694,5.7856723219156265,1.5413506904565726
10.07,-60.190000000000005,1000.0,-3.7250593329929416E-5,1.2376576703498532E-7,3.56897531528233E-7,3.8024255584190314E-5,1.16759214877951E-5,-3.351040569032904E-5,1.2808013053144786E-7,4.1195277938888E-7,3.091192278148469E-5,9.65325807638116E-6,-5.093988659791648,-0.0010121395522726872,-0.027244646102190018,5.348219306208193,1.4427179889541026
10.07,-60.18,1000.0,-3.4654399190259255E-5,-2.664525311191186E-7,3.2376899161690176E-7,3.8696588733344583E-5,1.1732152675364468E-5,-3.363093277364282E-5,-6.168399042549877E-7,-6.00885286528019E-7,2.9758154695413985E-5,8.950080667726021E-6,-3.865500302053988,0.050261218255385556,0.05704430863261223,5.51089190877974,1.3338777620932218
10.07,-60.17,1000.0,-3.139338501156885E-5,2.752892044322053E-7,5.71528584458747E-7,3.304645677104645E-5,1.1130038206719713E-5,-2.8242613742679445E-5,-1.0891701502202619E-7,1.8098698789659196E-7,2.5278320691657363E-5,8.936360510504015E-6,-4.327908462844789,0.026424484273418678,0.030493718571960926,3.755856334231794,1.2445773004596425
10.07,-60.16,1000.0,-3.642438942463855E-5,-2.4518914826465594E-7,-8.297033460280545E-7,3.602195433938249E-5,1.145543480308532E-5,-2.8326487945262713E-5,4.887135291903308E-7,5.776069872398537E-7,2.7264882037081328E-5,8.141388844611494E-6,-3.583240196108818,-0.02149384757596977,-0.044647893868386745,3.6431382009759545,1.1780100150570951
10.07,-60.15,1000.0,-3.590067015668552E-5,2.374047022968263E-7,3.3334309312849086E-7,3.9824273878608096E-5,1.1576992035293079E-5,-2.3865507784992523E-5,4.762589235485226E-7,4.6925164254307816E-7,2.4905550716769476E-5,7.829146562532695E-6,-3.604717832058668,0.010447444370016837,0.03284315997734666,3.2084298068657517,1.103935468186729
10.07,-60.14000000000001,1000.0,-3.9865649221759725E-5,-4.16885834852998E-7,-3.3234820895344797E-7,3.408210098143627E-5,1.1736696342496625E-5,-2.7089776257205322E-5,-4.2006321646081685E-8,-2.3734290782728706E-7,2.28329829443652E-5,7.356799529769967E-6,-4.136510534211993,0.05738886312767855,0.08820555126294494,2.9563608653843403,1.069943244173574
10.07,-60.129999999999995,1000.0,-4.220533514676106E-5,1.4564055245802332E-7,-1.3462003511932608E-7,3.846328879397731E-5,1.1851784463297054E-5,-2.3131027988010366E-5,-2.109736715677504E-7,-2.4182827490504266E-7,2.208630556943536E-5,6.95611819935219E-6,-3.0011753477156162,0.03354057808127272,0.04288140730932355,2.980379923246801,0.9631489874899577
10.07,-60.11999999999999,1000.0,-4.05067937192527E-5,-7.626065745292002E-7,-4.984442458777494E-7,4.1962590802135935E-5,1.24778076627544E-5,-2.0835084887371735E-5,2.4339701474309402E-8,-9.961064223462657E-8,2.215805445127117E-5,6.820640827835364E-6,-2.476058330386877,0.01233841778989896,-0.01897597871720791,2.7080776719376445,0.864363885029423
10.07,-60.11,1000.0,-3.777142494776342E-5,3.7722978880605256E-7,5.146726844706961E-7,3.8154990247285525E-5,1.3293300589165329E-5,-2.6348894036631876E-5,8.467344097373392E-8,1.967761703580706E-8,2.3452268057555514E-5,6.72387464182057E-6,-2.411802093498409,0.04747233329713354,0.049208199605345726,2.3433424830436707,0.7515311643446265
10.07,-60.1,1000.0,-5.2584848715397925E-5,1.8812587048167397E-7,6.051299461518056E-9,5.005144247061111E-5,1.3446578105369044E-5,-1.9520759523827813E-5,1.1789855416943773E-7,-2.1037747044427846E-7,2.3533262348829354E-5,6.6214819299028414E-6,-2.5983897345140576,0.006964736496098424,0.024014752823859453,2.354344118386507,0.7265639979597851
10.07,-60.09,1000.0,-4.3892046277527186E-5,3.0035483840062555E-7,1.6455796725267646E-7,4.939457003416692E-5,1.2810358042853953E-5,-2.09974918602418E-5,-2.5511113506683686E-8,1.5375667739014887E-7,2.133143319982267E-5,6.953147760119658E-6,-2.6363774370402098,-0.004686488692648812,0.038064647000283,2.475719004869461,0.7858910849055969
10.07,-60.08,1000.0,-3.7525569731577946E-5,5.48025017326203E-7,9.471393069837575E-7,3.878136455970349E-5,1.1415014187450538E-5,-2.840169634976686E-5,1.5240586373921137E-7,1.3060182935120679E-8,2.3108665765936287E-5,7.355543945055227E-6,-2.570161527954042,0.017382407709025514,0.028817888349294662,3.016156977042556,0.8389499279748841
10.07,-60.06999999999999,1000.0,-2.6473216299116586E-5,-2.9667885468328028E-8,-6.798078100445082E-7,3.0428100639134925E-5,9.710343284742192E-6,-2.3382107435243604E-5,9.281053637122314E-8,-6.853680123430905E-8,2.1150768616529092E-5,7.1784692532686705E-6,-3.156782195903361,0.007754870537669145,0.021412715315818787,2.8256861325353384,0.9032746698222545
10.07,-60.06,1000.0,-2.541699630764782E-5,1.771825300878057E-7,3.7968404420496427E-7,2.9053076864293814E-5,8.454159722787069E-6,-1.966923500573703E-5,3.22979080220608E-7,1.833916343785269E-7,2.1737800284804543E-5,7.226094121563973E-6,-3.1247158171609044,0.024200548837892567,0.03115222742781043,3.5044039208441973,0.9112415511124584
10.07,-60.05,1000.0,-2.4113816503579244E-5,-1.3276385331106423E-7,9.674513190560674E-8,2.558633101390484E-5,7.799943031807526E-6,-2.13753433453423E-5,3.3797983394978804E-7,6.375191449747852E-7,2.4183056157589533E-5,7.195632916049027E-6,-2.8003452150151134,-0.0347190883839504,-0.03207705682143569,2.5215550754219294,0.9376470623074155
10.07,-60.04,1000.0,-2.4837577075054185E-5,-8.884542141982926E-9,-3.3330977977641396E-8,2.5463264936576024E-5,7.499803763271783E-6,-2.6435944888159035E-5,-6.280175510630922E-8,7.1984668226221515E-9,2.2986557737247892E-5,7.2270632628225534E-6,-3.287328881211579,-0.034755180323496074,-0.055114648304879665,2.7490228600800037,0.9969112804419121
