Lat, Lon, H, AZmin, AZmean, AZmode, AZmax, AZdev, ELmin, ELmean, ELmode, ELmax, ELdev, Rmin, Rmean, Rmode, Rmax, Rdev
9.8,-60.199999999999996,1000.0,-0.007135082875331378,5.718357572859302E-6,-7.04377728943939E-5,0.006888475851010156,0.0023003826173483995,-0.008916471104350038,-7.675208626347978E-5,1.0010216410470674E-6,0.00730426375993673,0.0022292953301563776,-13.215982602956501,-0.22382785939176386,-0.25518722741981037,10.106563535740861,3.7961175722875127
9.8,-60.190000000000005,1000.0,-0.00805392064951782,6.057602238938417E-6,8.420572055634068E-5,0.0076802074250714725,0.00238780487381025,-0.007630706768725071,-1.859794426529921E-5,-1.1685085023332986E-5,0.006549354121216551,0.0023151420190307935,-11.79889211496993,-0.008326607590373316,-0.09077215897741553,13.78812640018441,3.717974367664759
9.8,-60.18,1000.0,-0.007671548558207952,-1.059635772910058E-4,-9.597769157432268E-5,0.007540535591092912,0.0024065969887475383,-0.008360026480766329,5.9167334094649355E-6,-6.710729614485197E-5,0.008231642207440805,0.002290928653201276,-11.883136361539073,0.19207393271703097,0.16292765972866619,13.162442232107423,3.499501777834987
9.8,-60.17,1000.0,-0.008479008482491501,5.716842630267888E-5,7.23123122980951E-5,0.009251549855684438,0.002446864927635542,-0.006579341427501231,1.2921421730578684E-4,1.7789148757583334E-4,0.006738842660757374,0.002318482677530351,-9.18799766342272,0.15602924755454983,0.15682837035274133,11.54381355721489,3.3640237721624224
9.8,-60.16,1000.0,-0.006930351687888248,9.131788923029642E-5,8.243217668457703E-5,0.008724196684513075,0.0024869291470436244,-0.006868186508665504,-4.3419189180176236E-5,-3.922197008020961E-5,0.007289120443065636,0.002305431935830705,-11.523445948572771,-0.05052601086096595,0.03329960676455812,12.874234552931739,3.1429141971138166
9.8,-60.15,1000.0,-0.007318100185158549,-5.9029865043103094E-5,-5.451424829550078E-5,0.006787657932316726,0.0025658667217629437,-0.006902104904493132,-2.2481501844529102E-5,-3.51040269977454E-5,0.006827828029179334,0.00219690590189054,-10.796434747499006,0.11351893465107096,0.17154462043981766,9.842882977773115,3.0321732429206865
9.8,-60.14000000000001,1000.0,-0.007259636266772063,3.192003231529621E-5,-2.5754777550623942E-5,0.006564007442788622,0.002523212116758087,-0.006945915995532521,-2.6502756128181773E-5,-3.816090505920702E-5,0.0072773880033605645,0.0022887568687749225,-9.506201844400493,-0.11453852628276168,-0.2660480410359014,8.772199141341844,2.755203220922396
9.8,-60.129999999999995,1000.0,-0.0066069193453,1.0159903103739619E-4,1.2914650399098448E-4,0.008325431246762882,0.002517808324048913,-0.0077020497456068565,9.913372272585924E-5,2.287268898391523E-4,0.00699704166116262,0.0023584230554552156,-7.971908927785989,0.013574690101155007,0.1236249207649962,8.442464285923052,2.6199628835951736
9.8,-60.11999999999999,1000.0,-0.007224748911207612,-6.858373372032727E-5,-8.752317404825405E-5,0.00857874033470818,0.00251428424303832,-0.006337775438636263,1.1594102286098372E-4,1.3444709461568963E-4,0.006722061354828765,0.0022405245387905636,-6.730187692577601,-0.14264205538838098,-0.1591702414862084,7.785497299111739,2.369711895750101
9.8,-60.11,1000.0,-0.00827445576081054,-2.0500660440956495E-5,-6.926507861271247E-5,0.0098967925897675,0.0025070131434269225,-0.007715438478587272,1.3820489542929666E-4,2.120315449330619E-4,0.008611751857818886,0.0024129226309477438,-6.223428564047936,0.024642052331437528,-0.003590109401557129,8.0920946100523,2.2349103720972217
9.8,-60.1,1000.0,-0.007603805308837863,9.61199968960487E-5,1.0005458867423656E-4,0.008981131250616059,0.0027349265204316326,-0.00790658976239162,-2.282262626071323E-5,-5.7324257640399556E-5,0.007560641577017829,0.0022904669136296412,-6.579664511846204,-0.019919160824902114,-0.06783890057704411,7.30894538186476,2.0035226077192587
9.8,-60.09,1000.0,-0.00815622160370566,8.060482529196749E-6,-7.218475948977954E-5,0.009295794923653844,0.0029479543672615745,-0.008070997348627283,1.3836741746150498E-4,2.458595322073903E-4,0.006298958550455952,0.002437415072289934,-5.49524780000138,0.07243535250471907,0.1272315989699564,6.180920308095665,1.8307180843319062
9.8,-60.08,1000.0,-0.007983098325112792,2.657849767805183E-5,1.5805050468387094E-4,0.008402542550824954,0.002764047507914652,-0.010572884181769653,6.0178718632720624E-5,-2.2412009012869744E-5,0.006934913882386366,0.002366085127042336,-4.920884914972703,0.03448415475600994,0.05984019524839823,5.672824079672864,1.6973791439431383
9.8,-60.06999999999999,1000.0,-0.009609124866605256,-6.855903130944923E-5,-4.321235765214482E-5,0.008697602916525327,0.002955552842655885,-0.008078577030447287,-1.0324153829250117E-4,-6.873202218777436E-5,0.00679637622956461,0.0023612494783424687,-5.576846322524943,0.01284590944889378,0.024597075584097183,4.729936381139851,1.5807685009701993
9.8,-60.06,1000.0,-0.010153213499153324,1.3154027362950582E-5,9.774519851513119E-5,0.010187150529579192,0.0030003003815062923,-0.007509782188251414,1.3065358352782697E-4,2.2599785118768492E-4,0.0075966852722235065,0.0024203970330246346,-4.958705577682849,-0.04260129327140054,-0.08500557775550988,4.901127572193218,1.5430077692137192
9.8,-60.05,1000.0,-0.010554966887190709,-2.0563069973497892E-5,5.751230891526404E-7,0.010516624682259668,0.003063599577843374,-0.009138690861786904,6.257054114194028E-5,1.2548581615593607E-4,0.006006766425664112,0.0023650296785279502,-4.305785999957152,-0.02683892951561557,-0.07559879171094508,4.324932726845873,1.4860441466737233
9.8,-60.04,1000.0,-0.011722481507412397,1.8304578130234894E-5,7.061590394430439E-5,0.010024348284534135,0.003190226068878907,-0.00859928806183078,-3.265293487562937E-6,8.01739248615374E-6,0.00862845168254571,0.002363693758918798,-4.4062447632531985,0.014862305319605815,0.06840864384321321,5.205096931749722,1.4336964818799978
9.8,-60.03,1000.0,-0.009716575399156824,-1.0166512523155429E-4,-4.609657036080961E-5,0.011033591220277472,0.0030155981947526376,-0.007597779448712608,4.963093892172456E-5,1.784992849638775E-5,0.008421673152062478,0.0024853509463220033,-4.478144309370691,-0.08201165482130468,-0.10991216656657343,4.2368140049875365,1.3771707587535071
9.8,-60.02000000000001,1000.0,-0.012147444436418908,-9.754157429752376E-5,-1.4221081412468806E-4,0.011226748140296117,0.003157464966627334,-0.009377416509244174,1.362033083311148E-4,1.4172186971972422E-4,0.008173358343029798,0.0023436122889593574,-3.9857196702396323,0.07200045323538869,0.09828196812668466,4.69751463592911,1.2931077387671481
9.8,-60.010000000000005,1000.0,-0.0093876132980375,2.928059855690067E-5,-3.0091664060538648E-5,0.010546877596633308,0.003160054171023261,-0.007658704983462966,-1.1250998956226586E-4,-1.3492563224068443E-4,0.008251858571345916,0.002509456063315405,-4.447077313918271,0.050359399866705484,0.03911216414599039,3.9024996843509143,1.337624776066693
9.8,-60.0,1000.0,-0.009511212265918001,-2.1637411562969167E-5,-6.465936849942011E-5,0.011243708432107091,0.003230862661203966,-0.008300955166545276,9.153816680856177E-6,-1.1264681425289871E-4,0.006999411687546829,0.0025236722753764302,-3.721734503575135,-0.012096263501069206,-0.03863941921372316,3.4349770175140293,1.2764132745061054
9.8,-59.99,1000.0,-0.009176828872163867,6.960931215172624E-5,-2.3704986883421597E-5,0.009430809653230288,0.003063063779796364,-0.0084389557272194,1.44607345112561E-4,1.1067033350039765E-4,0.00929204125639807,0.0024569826362308422,-4.113367958263552,-0.11328839336358193,-0.15102353255497292,4.549776734522311,1.357656383196318
9.8,-59.98,1000.0,-0.01041715461093995,2.2417486274315792E-4,2.7552194744706604E-4,0.010979207763799348,0.0031986516229625156,-0.006749520355814262,-9.480309713432805E-5,-7.699352095224404E-5,0.008182298190633867,0.002418036485636356,-4.114036350019887,0.04519384775881195,0.040442285004246514,4.072799419594958,1.3487051769346412
9.8,-59.97,1000.0,-0.012246881943966947,-1.1402420178130674E-4,-2.1037626625752814E-4,0.011094011930552483,0.0031005842124650143,-0.008223882439299009,-9.458750490673757E-6,-5.497219890559027E-5,0.007150900870071045,0.0023581388033625706,-4.065631244193355,0.007417956013649637,-0.021293690751917893,4.1039509548209026,1.3117819951260188
9.8,-59.96000000000001,1000.0,-0.008698863338931773,1.9156523060337438E-5,5.769395419408241E-5,0.008501583970250692,0.0032645394034797374,-0.007759922880897149,-7.080155547383962E-5,-1.716596607837309E-4,0.007104109269318246,0.002387490968282832,-4.325689085100748,-0.03825714567217451,0.0027632131987047615,4.343946532546397,1.399449742825266
9.8,-59.949999999999996,1000.0,-0.008635931055187562,-8.540894598101773E-5,-1.8026416521488287E-4,0.009893529885280916,0.0030532522893857105,-0.007871716547327816,1.0458270981544615E-4,8.925798095419518E-5,0.008085555031295683,0.0024340156552248512,-4.486711494046176,-0.04241151096975179,-0.042238585450832034,3.759965591463697,1.4105077132048265
9.8,-59.93999999999999,1000.0,-0.010587229263840925,4.792943285119011E-5,6.173775980444773E-6,0.01242303785420562,0.0031555728265098507,-0.00858954552912676,-1.1092867209621843E-4,-1.5608134701085644E-4,0.007826271041687267,0.0024866251005771166,-5.084062801175605,0.01496067441840939,0.04888848894916009,5.229063235277863,1.4450909251802702
9.8,-59.93,1000.0,-0.0082072889077911,6.464435208189005E-5,8.109447698356753E-5,0.008854094116124145,0.002819815253796128,-0.00804116326997506,-8.206199831349845E-5,-4.0258020852414894E-5,0.007507303973136731,0.00239299740402617,-5.475284440864925,-0.017602370285996215,0.018791834658259177,5.455097032066988,1.593939832198299
9.8,-59.92,1000.0,-0.008250764917743236,-3.8336273681564147E-7,2.111577669716702E-5,0.008589263594471763,0.0028978714486367968,-0.007047283770077739,-2.964085578853783E-5,-8.693237988856642E-5,0.008876741728322257,0.002284810416914258,-6.180008415518387,0.07115898237995431,0.1098117747442302,6.0107549096574076,1.7787553269756162
9.8,-59.91,1000.0,-0.009484287061092278,2.9174483650858948E-5,1.9812705616129023E-5,0.009812396224211373,0.002849230079099903,-0.007203453136874587,-2.790000979618328E-5,5.252036380689121E-5,0.00803158690837729,0.0023131028638721457,-7.246893532163085,0.013350555195637324,-0.004875236874795519,6.344779916140396,1.8476900480154297
9.8,-59.9,1000.0,-0.008649467942378752,1.1899719969497292E-4,4.4235875942266745E-5,0.008635147700366552,0.002830458153385928,-0.008547946626577888,-3.812719356880527E-5,-9.152959185857595E-5,0.007382272402611592,0.0024630119884809483,-6.027020926059777,0.04060187314810526,6.639331950282212E-4,8.416811344799498,2.0733590419179446
9.8,-59.89000000000001,1000.0,-0.008383683095287697,-9.447828437234396E-5,1.6252586066967112E-5,0.007791371827534643,0.0026643008596794367,-0.009813389324367858,8.04450156126466E-5,4.6777854341914504E-5,0.006938543763822108,0.0023473024488218732,-6.880685767173418,-0.019595756452541264,-0.011706521869200515,7.997084683654975,2.2027158424831947
9.8,-59.88,1000.0,-0.008009470477894354,8.70956178038178E-7,4.473085547962441E-5,0.007991830777014375,0.002564577151751637,-0.008435104313837746,-2.1015971431475203E-4,-2.1504473481473094E-4,0.007037885549948733,0.002251866463552602,-7.43430418835851,-0.21472408715448493,-0.19701792488740466,7.858461771487782,2.3837817643877677
9.8,-59.87,1000.0,-0.00737630380855947,1.520654246981354E-4,1.8838373401219854E-4,0.008734690632243858,0.002569233981538001,-0.008740754178681621,8.951989464191302E-5,1.6071461997162195E-4,0.007859192390087463,0.002321611927625902,-9.979511169774923,0.15662110770193174,0.029745439907856053,9.617010588466655,2.619092185852656
9.8,-59.86,1000.0,-0.008603708703820434,-1.0940474162500933E-4,-6.900782699270636E-5,0.00812872708846113,0.002556712369613146,-0.007893504965760106,-4.1235364148845735E-5,-1.8127170827511585E-5,0.007237015977747362,0.0022819697728705037,-8.956534004082641,-0.05371854964477877,0.05129115638010262,8.375381927009585,2.7645041286473746
9.8,-59.85,1000.0,-0.007083257585192015,-1.7133279899249743E-5,-2.951605167278437E-5,0.007819981590753144,0.002429491631610385,-0.0071849047431096075,-2.5018313530221642E-5,7.698467429477496E-6,0.006684451110891415,0.002229324152186205,-9.308471483975154,-0.11276516759531807,-0.20364301822337438,9.717618263628538,3.0021514684547026
9.8,-59.84000000000001,1000.0,-0.007184579720334039,-2.0803231868229048E-5,2.4847589605858644E-5,0.008907012455714458,0.002342117922140753,-0.007687618891587603,-3.2027769784196906E-5,-3.437727501540144E-5,0.006812796281246078,0.0022829315340922827,-9.130143500704435,0.07968608585917115,0.0684646298905136,9.91847361813052,3.047370755646494
9.8,-59.830000000000005,1000.0,-0.008938515097209887,-8.634712551233862E-5,-2.312754640898529E-4,0.00793922768643096,0.0025392435199037547,-0.006741361390498399,-7.630482576099695E-5,-3.68004350083731E-5,0.008748206933278206,0.0022392584606755776,-11.516843979628902,-0.03298397443614479,-0.12735256038831722,11.68947408781969,3.447177973716947
9.8,-59.81999999999999,1000.0,-0.008030269997980621,7.875855546393339E-5,1.2352440108776008E-4,0.008156689131042505,0.0024086296487414696,-0.008207700759337092,5.760100178065503E-5,5.753635548843422E-5,0.007271135724603028,0.0022600635250846646,-10.374071608639497,0.0697156656423254,0.006690997237456031,12.884692428524431,3.4563504838777757
9.8,-59.81,1000.0,-0.006476849550904884,-8.199919647309159E-5,-9.996125180600224E-5,0.008252145489360263,0.002375678582495273,-0.007234212291964762,1.3086807360285918E-4,1.461608092539514E-4,0.007519057820735385,0.0023202184472154003,-11.772797904697654,-0.017175609584345514,0.07733866653143195,10.770010386226204,3.669243720562114
9.8,-59.8,1000.0,-0.007905266583401183,6.320913170130828E-5,1.3359965839621069E-4,0.008378917747411396,0.002416129335085632,-0.006745938966273707,2.4478996930919064E-6,5.298240666648871E-5,0.00728659918689898,0.0022195760637296214,-13.373493395181868,0.1210450807194612,0.1756980228383327,12.624974080092215,3.793385256946134
9.81,-60.199999999999996,1000.0,-0.0070445766875870675,2.3490276510780148E-5,2.0351323586353942E-5,0.007644681658183217,0.0023069012176356717,-0.0070165309045611135,-2.6888891715426343E-5,-1.654149554986689E-5,0.006632958105801216,0.002102581742920607,-9.687741935340455,-0.21391834417288935,-0.3762702089516097,11.583895453288278,3.668548393215005
9.81,-60.190000000000005,1000.0,-0.007147007926038285,-1.4140165225597107E-5,-6.32421487978263E-5,0.009588706827026172,0.002365860232112174,-0.00633211958465954,4.509898484621199E-6,3.7691067938123296E-5,0.007283297334784444,0.0022499174612783082,-11.032176886681555,0.15670635906031719,0.2883390997594688,9.224264473104995,3.5803716530072482
9.81,-60.18,1000.0,-0.0070889235775872805,1.4969111332210731E-4,1.3284640421717953E-4,0.0070422483382337475,0.0023868608800305248,-0.008672844940960968,-1.2486625779245747E-4,-1.253651379432008E-4,0.0067838454134564255,0.002300029025135185,-12.635318928627385,-0.037591793855506005,-0.09879202645424812,9.599744004546665,3.3647613099158193
9.81,-60.17,1000.0,-0.00746755287949874,-3.077116901032487E-5,-1.076367487740093E-4,0.007161006433031858,0.002418696342177091,-0.007247899763705469,8.329940121379604E-5,5.203413746926108E-5,0.0074886302564906165,0.002299888865186028,-9.178258257885318,0.05758491101391613,-0.05587472690422146,10.135053695368697,3.1541290314623516
9.81,-60.16,1000.0,-0.006953708940460324,-8.125560384526087E-5,-1.0946945162348953E-4,0.006782106284815015,0.0023841846220843312,-0.007073166155610669,3.456782746109586E-5,8.5990972528531E-5,0.007321634461519497,0.002249233381191726,-9.034956161674927,0.10189701021380501,0.08608063095380203,10.523894814868981,3.144768640216182
9.81,-60.15,1000.0,-0.008385478968357951,7.050959414457982E-5,5.5374701184440767E-5,0.008693109234698682,0.0025614438631229313,-0.006551359273245967,1.380203015679908E-5,1.1363392441229164E-5,0.007583201311024031,0.0021957160330215372,-8.917059220431838,-0.11923105573131443,-0.23573618527552753,9.724294264971832,2.8980684979295304
9.81,-60.14000000000001,1000.0,-0.007581893646073645,-4.098840190110791E-5,-3.781585808493304E-5,0.008578212100571747,0.002605927500173041,-0.007031385761782916,-1.3095043321652855E-4,-1.8569508217103348E-4,0.007111724015556806,0.0023374922732703226,-8.181136467232136,0.10498657591521254,0.159979521878995,7.7505596978153335,2.6249486851046133
9.81,-60.129999999999995,1000.0,-0.009075173796047054,-1.4168296431358787E-4,-2.800101301425606E-4,0.007929612818209364,0.002615729644307003,-0.008112988938293979,-9.354927218105303E-6,-1.535219291271331E-5,0.008014378737426914,0.0023341006110801006,-8.417045026850246,-0.05256045429464603,0.01860840381232265,9.307716893130419,2.5430892193020225
9.81,-60.11999999999999,1000.0,-0.008458921088863036,-5.161083792298961E-6,-6.617147394027967E-5,0.00955855737405198,0.0026810917130730846,-0.008484704720477174,-3.747296509485754E-5,2.1196687507406275E-5,0.0076547838262462295,0.002383784205316587,-7.454590424833441,0.022459054606192085,0.047866608525509946,7.660517522203008,2.328375173511782
9.81,-60.11,1000.0,-0.009126265091801145,1.0525241123416285E-4,3.7732502522480615E-5,0.008128158154301346,0.002799338353411362,-0.007713992563192669,1.1815127269025994E-4,1.2293169188588512E-4,0.006437065913324665,0.0023381208258277052,-7.095395561205805,-0.01727264624166502,-0.009337752309875214,6.461501285688428,2.098413568107184
9.81,-60.1,1000.0,-0.00886368687367245,7.153580129471767E-5,5.677923577307453E-5,0.008459983692907791,0.0028125755882110665,-0.0083714783546349,-6.670610245155476E-5,-7.881603085133429E-5,0.0063952080012984885,0.002367391711390845,-7.360345327560935,0.0035882309862756254,0.04535179020240321,7.752003939276619,1.9656702229652216
9.81,-60.09,1000.0,-0.008339338367937543,-6.252508944113386E-5,-5.297832810446934E-5,0.00977487006217359,0.002918412276330922,-0.007324864106628033,-3.243957869198053E-5,-1.1512241404805848E-4,0.007236872909007694,0.002418952805906722,-5.219884434409323,-0.005102531648448884,0.03603989610928693,5.832175921306771,1.7588136699958195
9.81,-60.08,1000.0,-0.010035375088883747,1.4087636055955816E-4,5.395663507989923E-5,0.009374901952381443,0.002967328831150541,-0.007332585564579497,-2.5166141759259563E-5,3.058424508650681E-5,0.007130569422810588,0.0024433080912078142,-5.097868134478631,-0.07685052250759702,-0.11294255781285756,5.506961978873733,1.58419723541182
9.81,-60.06999999999999,1000.0,-0.009181524420993625,9.578759796930577E-5,-7.058834658790758E-5,0.009132215679983346,0.003016676952567742,-0.008117464716011803,-7.882082372341006E-5,-7.170990088890133E-5,0.007250913162207759,0.002480095810744862,-4.279412066654913,-0.05441554039602453,-0.005560138750297483,4.651943968499836,1.5077218484776824
9.81,-60.06,1000.0,-0.011335116803139478,-5.487726066778293E-5,-1.8748899033305122E-6,0.011249146462333215,0.0031089038452127705,-0.008331584332018256,-4.4685396495795685E-5,6.312259441533866E-5,0.007918352081167472,0.0025022381006855267,-3.739522692063474,0.012419697968838935,0.06397649949212791,4.153513157842099,1.3697469969259697
9.81,-60.05,1000.0,-0.010462723929158813,7.650153838408265E-5,2.7833869932880617E-4,0.010964564239226426,0.0032517544490797516,-0.00865851725089472,3.6520716767946844E-5,-6.195177221427275E-5,0.00812395697920916,0.0025271222523815112,-3.839502910468582,-0.06313969353226623,-0.10027922383960686,4.51512757677483,1.3384246946555773
9.81,-60.04,1000.0,-0.009989974012505343,-1.9875456808464117E-7,4.143786334065425E-6,0.01062598064778264,0.003296587941455162,-0.00643848243683659,1.751621274003994E-4,9.611665715742596E-5,0.008904966065783199,0.0023614979036911924,-4.010713232368289,0.03487046637199794,0.07141846665945195,3.8450815723917913,1.2974088606750165
9.81,-60.03,1000.0,-0.009754784435811459,1.834111106099518E-4,3.3878100966555635E-4,0.010385763287059646,0.0034461969709400696,-0.008836641713332767,-5.170369494053892E-6,1.5796664950950418E-5,0.009053103730094145,0.0025129774163809406,-4.351810981275776,0.011631471378764994,0.001086818572730408,3.90146930850824,1.2360172427824647
9.81,-60.02000000000001,1000.0,-0.010810810158798922,-9.979421877795253E-5,-1.7991072935430452E-4,0.009836218629519777,0.0032859801888458435,-0.007392287427506299,-2.6938873870406435E-5,-1.84206975766682E-6,0.008255372084796098,0.002460726005872767,-3.934675352425984,-0.05361766719195992,-0.07308762636057509,3.8257093814754626,1.2054255188832235
9.81,-60.010000000000005,1000.0,-0.009772575414541684,6.352266791971862E-5,-4.802270013648524E-5,0.012834033279558454,0.00332712592907566,-0.008978463618912087,7.443887537166209E-5,3.0199801858629693E-5,0.007265129848891584,0.0024190131596384702,-3.6056838531440008,0.0328511968358218,0.027654838220769307,3.067413180542644,1.1401189465759545
9.81,-60.0,1000.0,-0.011698311989585264,-1.8534721708250253E-5,-2.4894091618099523E-5,0.011777386980540427,0.003295140405443286,-0.008094650382403888,1.7373946556401346E-5,-7.253828634007364E-6,0.008836921847119872,0.002478964738130401,-3.6409705671976553,-0.019009143872550087,-0.033614941477935645,4.404787242900056,1.1827467038602308
9.81,-59.99,1000.0,-0.010692339709688081,-1.1032691270736528E-4,-1.76594792089535E-5,0.012910106017487433,0.00333460831147641,-0.00859161026679666,7.563880099762063E-5,1.720423779602749E-4,0.007780251841365583,0.0025026396234028732,-4.000058332127082,0.04019438833289326,0.0256285861323704,3.1640830960750463,1.1483149929423682
9.81,-59.98,1000.0,-0.009612464960646605,-1.0871120439958241E-4,-8.359895488863067E-5,0.011325293332062891,0.0032879827581729125,-0.007558674502799005,-9.240842101198894E-5,-8.84006010318239E-5,0.007870992762048605,0.002484251186137845,-4.507098012953065,-0.011365308470496365,0.03736985833529616,4.206552104224102,1.2258034642331483
9.81,-59.97,1000.0,-0.010384618521417366,7.0651214724705E-5,1.272142950681232E-4,0.010128879837267846,0.0032938790316970287,-0.0075818820451168875,-9.545206613865286E-5,-1.1951439807233663E-4,0.009028227067267268,0.0025435792349459414,-3.6318397876202653,0.018500299953291516,0.018624958200234687,3.7347115076627233,1.2299838239576644
