0.0, 3136002.122585829, -5444781.108702413, 1103740.5323374923, 79.85358164632764, -59.88513580554615, -29.82467702114078, -2.9282499434495144E-4, 2.2971920013969835E-4, 3.5063193244114156E-4
1.0, 3135945.69579091, -5444747.890379247, 1103845.8385757701, 78.36978309972916, -58.87141099953333, -28.35333367291653, -0.135156981503811, 0.09236563618311032, 0.13407724250442363
2.0, 3135974.345755216, -5444764.175629735, 1103840.6305833638, 66.46138323265822, -44.80084983813779, -28.490543902585998, -2.3334083558467027, 2.723276106234063, 0.05248844378659678
3.0, 3135983.2095130994, -5444756.912624258, 1103834.6115484496, 39.05690030136445, -15.016579281782754, -25.5519653245438, -7.276953774532427, 8.12438837925944, 0.5355375851869559
4.0, 3135971.13718067, -5444734.053279553, 1103841.5084173665, 9.465175930377509, 10.863352285431763, -13.100855072613388, -11.552571171938062, 11.655756161923868, 2.6291112090109503
5.0, 3135951.100902261, -5444709.206965709, 1103861.7865092698, -12.372412951356209, 26.377303170699363, 2.825588355655203, -13.38704526200138, 12.402388938613903, 4.89849692235612
6.0, 3135933.205732533, -5444688.014784275, 1103886.1818478813, -24.793048705884885, 33.49159553892298, 15.600478167509605, -13.104050169073355, 11.334016755324267, 6.2704985825409425
7.0, 3135920.0322857597, -5444670.769313458, 1103910.7866770034, -30.201179020123554, 35.222155599189016, 24.67914272277949, -11.636993317303014, 9.428623428000622, 6.875483655914396
8.0, 3135911.3160501053, -5444656.742127857, 1103934.4180506298, -31.081182165311873, 33.731349363401335, 30.811308526725696, -9.68611577724563, 7.300987119895181, 6.948887701370175
9.0, 3135906.5600378816, -5444645.687464896, 1103958.3409661776, -29.04486966167618, 30.283374578433197, 35.174453544703844, -7.620152285300095, 5.247232970086408, 6.736484978253289
10.0, 3135904.871186694, -5444635.890086625, 1103982.0103570917, -25.393680069499872, 26.360131221728004, 37.87393784033549, -5.682507549286458, 3.526909736528954, 6.27560953258636
11.0, 3135905.5953181684, -5444628.33973311, 1104006.5283518338, -20.900235535328896, 21.914237356332762, 39.574440133519325, -3.961516033188162, 2.050487830694473, 5.707135081411466
12.0, 3135907.6263467274, -5444621.384693007, 1104031.1091522586, -16.348960702817646, 17.89222127218393, 40.181237532563024, -2.5462236101781266, 0.9351303550941381, 5.028138748695174
13.0, 3135910.8280813955, -5444614.5318631865, 1104055.301480515, -11.958790798839097, 14.524887166155331, 39.80925332832166, -1.4123327641805676, 0.14854581339246642, 4.278425644747696
14.0, 3135914.358140603, -5444607.369659379, 1104080.9274622356, -8.074295571814899, 11.924040819992808, 39.28773742289246, -0.5566749681143253, -0.3531557062477608, 3.599696027366771
15.0, 3135918.3135040724, -5444600.379695575, 1104107.4138518441, -4.688610546239927, 9.832499846770032, 38.55234446025224, 0.0694760669621759, -0.6688392341206713, 2.9747159256318154
16.0, 3135922.702745935, -5444592.365331181, 1104135.3689629273, -1.7788640700582263, 8.644725115090356, 37.91228981116019, 0.5124331005473777, -0.7597197958296922, 2.4452321246842215
17.0, 3135926.6627032426, -5444584.227794646, 1104164.6412424725, 0.377866435931532, 7.8723325415118435, 37.359399047649745, 0.7557211628076574, -0.7563904097723252, 1.994855716726821
18.0, 3135929.277768148, -5444575.339291744, 1104196.1654678432, 1.5879757786261126, 7.66736617014814, 37.21900902572791, 0.8035480121723564, -0.6484948475766578, 1.662039020474714
19.0, 3135931.7618416273, -5444565.764819473, 1104229.8129637511, 2.432447529390415, 7.874126700177487, 37.47912455142638, 0.7892689841177962, -0.4853713984722221, 1.4381643635505248
20.0, 3135933.9616488675, -5444555.90672731, 1104264.795561155, 2.904827454664092, 8.239861357760791, 37.86185554915592, 0.7177518335044388, -0.3232996124052592, 1.2638578608449866
21.0, 3135934.820033711, -5444545.953159613, 1104303.8279304462, 2.795126875653237, 8.62288473438347, 39.21798333922247, 0.5741605235240266, -0.19038649369524993, 1.264747603539983
22.0, 3135935.985531791, -5444535.534981709, 1104345.743262904, 2.755426427642221, 9.134731164916403, 41.07635262919525, 0.4747804720723659, -0.05993292603474948, 1.3484793345584463
